month;type;pipelineId;scope;dealId;dealTitle;organization;value;fullValue;typeCount;allocationSharePct;allocationSource;labels;isMultiBusinessType
2026-01;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1316;Cond. João Heráclio negócio;Cond. João Heráclio;5000;5000;1;100;equal_label_split;PIE - Projeto infra.  Eletrocalha e Emergência;false
2026-03;LIE - Laudo de Instalações Elétricas;11;consultoria;1319;Edificio Belize;Edificio Belize;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;1319;Edificio Belize;Edificio Belize;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2025-12;ICV - Inspeção de carregador veicular;11;consultoria;1320;Edf Walter Turton;Edf Walter Turton;3000;3000;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2025-12;OBRA;14;obras;1323;Edf Cid Sampaio;Edf Cid Sampaio;19000;19000;1;100;equal_label_split;OBRA;false
2026-02;LIE - Laudo de Instalações Elétricas;11;consultoria;1324;Edf Solar do Camaragybe;Edf Solar do Camaragybe;6000;6000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-01;LIE - Laudo de Instalações Elétricas;11;consultoria;1325;Edf Lajedo negócio;Edf Lajedo;4000;4000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-03;ICV - Inspeção de carregador veicular;14;obras;1331;Edf Terra Brasilis;Edf Terra Brasilis;1400;1400;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2026-04;OBRA;14;obras;1334;Enseada do Mar;Enseada do Mar;6500;6500;1;100;equal_label_split;OBRA;false
2026-03;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1335;Edf Morada Ilha Verde;Edf Morada Ilha Verde;5000;5000;1;100;equal_label_split;PIE - Projeto infra.  Eletrocalha e Emergência;false
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1336;Edf Chanel;Edf Chanel;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-01;OBRA;14;obras;1337;Edf Quinta do Algarve;Edf Quinta do Algarve;17000;17000;1;100;equal_label_split;OBRA;false
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;1345;Edifício Lucilo Maranhão;Condominio do Edificio Lucilo Maranhao;7500;7500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-03;OBRA;14;obras;1352;Quinta Tereza Beltrão;Edf Quinta Tereza Beltrão;17800;17800;1;100;equal_label_split;OBRA;false
2026-02;OBRA;14;obras;1355;Edf Morada Rosarinho;Edf Morada Rosarinho;6250;6250;1;100;equal_label_split;OBRA;false
2026-01;OBRA;14;obras;1356;Edf Samsara;Edf Samsara;28000;28000;1;100;equal_label_split;OBRA;false
2026-01;LDC - Laudo de disponibilidade de carga;11;consultoria;1357;Edf Samsara;Edf Samsara;2500;2500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-01;OBRA;14;obras;1365;Edf Castelo de Blois;Edf Castelo de Blois;19800;19800;1;100;equal_label_split;OBRA;false
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1371;Edf Venâncio Barbosa negócio;Edf Venâncio Barbosa;10500;10500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-01;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1372;Edf Samsara;Edf Samsara;4500;4500;1;100;equal_label_split;PIE - Projeto infra.  Eletrocalha e Emergência;false
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1374;Edf Domus Prof Mario Pessoa negócio;Edf Domus Prof Mario Pessoa;6500;6500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1375;Edf. Augusto Lins e Silva negócio;Edf. Augusto Lins e Silva;6500;6500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-05;LDC - Laudo de disponibilidade de carga;11;consultoria;1382;Edf Alameda dos Flamboyants negócio;Edf Alameda dos Flamboyants;8800;8800;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-01;OBRA;14;obras;1386;Verano ADM;Verano ADM;21515.86;43031.72;2;50;equal_label_split;"OBRA, Instalação de Carregador Eletrico";true
2026-01;Instalação de Carregador Eletrico;14;obras;1386;Verano ADM;Verano ADM;21515.86;43031.72;2;50;equal_label_split;"OBRA, Instalação de Carregador Eletrico";true
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1391;Edf Cidade do Recife;Edf Cidade do Recife;5500;5500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1393;Edf Ébano;Edf Ébano;4000;4000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1410;Edf Porto dos Corais;Edf Porto dos Corais;6500;6500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-07;OBRA;14;obras;1411;Edf Lajedo negócio;Edf Lajedo;20440;20440;1;100;equal_label_split;OBRA;false
2026-04;LIE - Laudo de Instalações Elétricas;11;consultoria;1418;Edf. Villa Pasárgada;Edf. Villa Pasárgada;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1418;Edf. Villa Pasárgada;Edf. Villa Pasárgada;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-02;LDC - Laudo de disponibilidade de carga;11;consultoria;1420;Empório Muro Alto;Empório Muro Alto;4500;4500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-02;OBRA;14;obras;1423;Cond. Melo Barbosa;Cond. Melo Barbosa;13500;13500;1;100;equal_label_split;OBRA;false
2026-03;LIE - Laudo de Instalações Elétricas;11;consultoria;1425;Edf Nazaré;Edf Nazaré;2000;4000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-03;LGR - Laudo de Gerenciamento de Risco;11;consultoria;1425;Edf Nazaré;Edf Nazaré;2000;4000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;1426;Edf Jardim das Orquídeas;Edf Jardim das Orquídeas;10000;10000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1427;Condomínio Jardins da Ilha;Condomínio Jardins da Ilha;18000;18000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;1429;Edf Costa Atlântica  negócio;Condominio do Edificio Costa Atlantica;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-03;PROJETOS;11;consultoria;1432;Edf Jardins do Rosarinho;Edf Jardins do Rosarinho;6750;6750;1;100;equal_label_split;PROJETOS;false
2026-06;LIE - Laudo de Instalações Elétricas;11;consultoria;1433;Ed Jardins de Boa Viagem;Ed Jardins de Boa Viagem;6500;13000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1433;Ed Jardins de Boa Viagem;Ed Jardins de Boa Viagem;6500;13000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;1435;Edf Rita de Cássia negócio;Edf Rita de Cássia;3000;6000;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-03;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1435;Edf Rita de Cássia negócio;Edf Rita de Cássia;3000;6000;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-03;OBRA;14;obras;1436;Edf Reserva do Poço;Edf Reserva do Poço;83500;83500;1;100;equal_label_split;OBRA;false
2026-07;LDC - Laudo de disponibilidade de carga;11;consultoria;1437;Edf Joana D'Arc negócio;Edf Joana D'Arc;6000;6000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-03;PROJETOS;11;consultoria;1443;Edf Reserva do Poço;Edf Reserva do Poço;4250;8500;2;50;equal_label_split;"PROJETOS, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-03;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1443;Edf Reserva do Poço;Edf Reserva do Poço;4250;8500;2;50;equal_label_split;"PROJETOS, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-02;OBRA;14;obras;1444;Edf Villa Casa Forte;Edf Villa Casa Forte;4500;4500;1;100;equal_label_split;OBRA;false
2026-04;ICV - Inspeção de carregador veicular;11;consultoria;1446;Cond Saint Eduardo;Cond Saint Eduardo;4200;4200;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2026-03;LDC - Laudo de disponibilidade de carga;11;consultoria;1459;Edf Morada Apipucos;Edf Morada Apipucos;4500;4500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-03;LIE - Laudo de Instalações Elétricas;11;consultoria;1461;Edifício Fernando Perez negócio;Edifício Fernando Perez;4000;4000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1464;Edf Jardins das Acácias;Edf Jardins das Acácias;10000;10000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-05;LDC - Laudo de disponibilidade de carga;11;consultoria;1473;condomínio Saint Sebastien;condomínio Saint Sebastien;8500;8500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-04;LIE - Laudo de Instalações Elétricas;11;consultoria;1474;Edifício Ana Cristina;Edifício Ana Cristina;1350;2700;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-04;LGR - Laudo de Gerenciamento de Risco;11;consultoria;1474;Edifício Ana Cristina;Edifício Ana Cristina;1350;2700;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-05;PROJETOS;11;consultoria;1490;Edifício União;Edifício União;10000;10000;1;100;equal_label_split;PROJETOS;false
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1507;Cond. The Plaza;Cond. The Plaza;2700;2700;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;OBRA;14;obras;1512;Edf Rio Siriji;Edf Rio Siriji;24000;24000;1;100;equal_label_split;OBRA;false
2026-03;PROJETOS;11;consultoria;1514;Edf Sobrado do Capibaribe;Edf Sobrado do Capibaribe;5000;5000;1;100;equal_label_split;PROJETOS;false
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1522;Condomínio Carmen Costa;Condomínio Carmen Costa;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-03;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1532;Edf Hilson Macedo;Edf Hilson Macedo;5000;5000;1;100;equal_label_split;PIE - Projeto infra.  Eletrocalha e Emergência;false
2026-06;LIE - Laudo de Instalações Elétricas;11;consultoria;1540;Empresarial Unicenter negócio;Empresarial Unicenter;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-06;LGR - Laudo de Gerenciamento de Risco;11;consultoria;1540;Empresarial Unicenter negócio;Empresarial Unicenter;5000;10000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-05;LDC - Laudo de disponibilidade de carga;11;consultoria;1544;Edf. Príncipe de Navarra;Edf. Príncipe de Navarra;3000;6000;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2026-05;ICV - Inspeção de carregador veicular;11;consultoria;1544;Edf. Príncipe de Navarra;Edf. Príncipe de Navarra;3000;6000;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1561;Edifício Lá Maison;Edifício Lá Maison;6500;6500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-05;LIE - Laudo de Instalações Elétricas;11;consultoria;1563;EDF VILLA CLÁUDIA;EDF VILLA CLÁUDIA;5000;5000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-05;LIE - Laudo de Instalações Elétricas;11;consultoria;1566;EDIFICIOS MARIA JULIA E MARIA DA GRACA;EDIFICIOS MARIA JULIA E MARIA DA GRACA;6500;19500;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LCC - Laudo Carregador Coletivo, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-05;LCC - Laudo Carregador Coletivo;11;consultoria;1566;EDIFICIOS MARIA JULIA E MARIA DA GRACA;EDIFICIOS MARIA JULIA E MARIA DA GRACA;6500;19500;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LCC - Laudo Carregador Coletivo, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-05;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1566;EDIFICIOS MARIA JULIA E MARIA DA GRACA;EDIFICIOS MARIA JULIA E MARIA DA GRACA;6500;19500;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LCC - Laudo Carregador Coletivo, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-04;LIE - Laudo de Instalações Elétricas;11;consultoria;1579;Edf Sagarana;Edf Sagarana;6000;12000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1579;Edf Sagarana;Edf Sagarana;6000;12000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga";true
2026-06;LIE - Laudo de Instalações Elétricas;11;consultoria;1581;Condomínio Praça das Araucárias;Condomínio Praça das Araucárias;4000;8000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-06;LGR - Laudo de Gerenciamento de Risco;11;consultoria;1581;Condomínio Praça das Araucárias;Condomínio Praça das Araucárias;4000;8000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LGR - Laudo de Gerenciamento de Risco";true
2026-05;LDC - Laudo de disponibilidade de carga;11;consultoria;1600;Jardim do Mar;Jardim do Mar;7000;14000;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2026-05;ICV - Inspeção de carregador veicular;11;consultoria;1600;Jardim do Mar;Jardim do Mar;7000;14000;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, ICV - Inspeção de carregador veicular";true
2026-04;PROJETOS;11;consultoria;1601;Edf Turmalina;Edf Turmalina;8000;8000;1;100;equal_label_split;PROJETOS;false
2026-06;OBRA;14;obras;1603;Edf PARADOR DE GALICIA;Edf PARADOR DE GALICIA;24330;24330;1;100;equal_label_split;OBRA;false
2026-04;OBRA;14;obras;1609;Edf Madalena Colonial;Edf Madalena Colonial;45000;45000;1;100;equal_label_split;OBRA;false
2026-04;LDC - Laudo de disponibilidade de carga;11;consultoria;1617;Edf Miriam Dubeux;Edf Miriam Dubeux;5500;5500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;OBRA;14;obras;1619;Edifício Ferreira da Costa;Edifício Ferreira da Costa;33470;33470;1;100;equal_label_split;OBRA;false
2026-05;PROJETOS;11;consultoria;1620;Edf Cidade do Recife;Edf Cidade do Recife;5000;5000;1;100;equal_label_split;PROJETOS;false
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1633;Edf. Queen Mary;Edf. Queen Mary;6000;6000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-05;LDC - Laudo de disponibilidade de carga;11;consultoria;1643;EMPRESARIAL. CASA FORTE;EMPRESARIAL. CASA FORTE;9000;9000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;LIE - Laudo de Instalações Elétricas;11;consultoria;1652;Edf. Porto das Rochas;Edf. Porto das Rochas;3600;10800;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga, LCC - Laudo Carregador Coletivo";true
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1652;Edf. Porto das Rochas;Edf. Porto das Rochas;3600;10800;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga, LCC - Laudo Carregador Coletivo";true
2026-06;LCC - Laudo Carregador Coletivo;11;consultoria;1652;Edf. Porto das Rochas;Edf. Porto das Rochas;3600;10800;3;33.33333333333333;equal_label_split;"LIE - Laudo de Instalações Elétricas, LDC - Laudo de disponibilidade de carga, LCC - Laudo Carregador Coletivo";true
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1655;Edf. Cine Torre;Edf. Cine Torre;7800;7800;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-05;LDC - Laudo de disponibilidade de carga;11;consultoria;1663;Edf TAMARINEIRA PRINCE VANGARD;Edf TAMARINEIRA PRINCE VANGARD;8500;8500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-05;PROJETOS;11;consultoria;1666;Rotterdam negócio;Rotterdam;5000;5000;1;100;equal_label_split;PROJETOS;false
2026-07;LDC - Laudo de disponibilidade de carga;11;consultoria;1667;Condominio do Edificio Maria Ines;Condominio do Edificio Maria Ines;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-07;LDC - Laudo de disponibilidade de carga;11;consultoria;1668;Edf. Varandas do Bosque;Edf. Varandas do Bosque;8400;8400;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-07;LDC - Laudo de disponibilidade de carga;11;consultoria;1671;Edf Rio Laje;Edf Rio Laje;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-05;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1672;Condominio do Edificio Lucilo Maranhao;Condominio do Edificio Lucilo Maranhao;6000;6000;1;100;equal_label_split;PIE - Projeto infra.  Eletrocalha e Emergência;false
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1693;Edf. Multmed Ilha Center;Edf. Multmed Ilha Center;8000;8000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1696;Edf Mirante;Edf Mirante;6500;6500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;OBRA;14;obras;1718;Rio Araguaia melhoria elétrica;Sindico Profi;950;950;1;100;equal_label_split;OBRA;false
2026-07;OBRA;14;obras;1720;Edifício Fernando Perez;Edifício Fernando Perez;19610;19610;1;100;equal_label_split;OBRA;false
2026-06;OBRA;14;obras;1721;Edf  Castelo de Blois;Edf PARADOR DE GALICIA;16190;16190;1;100;equal_label_split;OBRA;false
2026-07;PROJETOS;11;consultoria;1723;Edf. Costa Del Sol;Edf. Costa Del Sol;5000;5000;1;100;equal_label_split;PROJETOS;false
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1727;Condomínio Residencial Corais;Condomínio Residencial Corais;18800;18800;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-06;ICV - Inspeção de carregador veicular;11;consultoria;1729;Edf Novo Jardim;Edf Novo Jardim;4600;9200;2;50;equal_label_split;"ICV - Inspeção de carregador veicular, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-06;PIE - Projeto infra.  Eletrocalha e Emergência;11;consultoria;1729;Edf Novo Jardim;Edf Novo Jardim;4600;9200;2;50;equal_label_split;"ICV - Inspeção de carregador veicular, PIE - Projeto infra.  Eletrocalha e Emergência";true
2026-07;LDC - Laudo de disponibilidade de carga;11;consultoria;1730;Edf. Saint Guilherme;Edf. Saint Guilherme;7000;7000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1733;Edf Saint Martin;Edf Saint Martin;7500;7500;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1748;Empresarial Antonio de Albuquerque Galvão;Empresarial Antonio de Albuquerque Galvão;4700;9400;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, LCC - Laudo Carregador Coletivo";true
2026-06;LCC - Laudo Carregador Coletivo;11;consultoria;1748;Empresarial Antonio de Albuquerque Galvão;Empresarial Antonio de Albuquerque Galvão;4700;9400;2;50;equal_label_split;"LDC - Laudo de disponibilidade de carga, LCC - Laudo Carregador Coletivo";true
2026-07;OBRA;14;obras;1752;Solar do Camaragybe;Não informado;22850;22850;1;100;equal_label_split;OBRA;false
2026-06;LDC - Laudo de disponibilidade de carga;11;consultoria;1755;Edf Varanda do Parque;Edf Varanda do Parque;14000;14000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-06;ICV - Inspeção de carregador veicular;11;consultoria;1759;Cond Chácara Santa Rosa;Cond Chácara Santa Rosa;4500;4500;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2026-06;LIE - Laudo de Instalações Elétricas;11;consultoria;1762;Edf Itaqua Vilage;Edf Itaqua Vilage;20000;20000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-06;OBRA;14;obras;1763;Edf Novo Jardim;Edf Novo Jardim;60000;60000;1;100;equal_label_split;OBRA;false
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1768;Pátio Torre Botanik;Pátio Torre Botanik;8500;17000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LCC - Laudo Carregador Coletivo";true
2026-07;LCC - Laudo Carregador Coletivo;11;consultoria;1768;Pátio Torre Botanik;Pátio Torre Botanik;8500;17000;2;50;equal_label_split;"LIE - Laudo de Instalações Elétricas, LCC - Laudo Carregador Coletivo";true
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1770;Cond. First Crystal Home;Cond. First Crystal Home;6000;6000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-06;ICV - Inspeção de carregador veicular;11;consultoria;1774;Condomínio Carmen Costa;Condomínio Carmen Costa;9200;9200;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2026-07;OBRA;14;obras;1781;Condominio do Edificio Maria Ines;Condominio do Edificio Maria Ines;2850;2850;1;100;equal_label_split;OBRA;false
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1783;Edf Acauã;Edf Acauã;6000;6000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-06;PROJETOS;11;consultoria;1816;Edifício Ferreira da Costa;Edifício Ferreira da Costa;6000;6000;1;100;equal_label_split;PROJETOS;false
2026-06;PROJETOS;11;consultoria;1817;Ficus;Edf FICUS;6000;6000;1;100;equal_label_split;PROJETOS;false
2026-06;OBRA;14;obras;1819;Edf. Cap d'Antibes;Edf. Cap d'Antibes;4500;4500;1;100;equal_label_split;OBRA;false
2026-07;OBRA;14;obras;1829;Edf Morada Ilha Verde;Edf Morada Ilha Verde;32000;32000;1;100;equal_label_split;OBRA;false
2026-06;ICV - Inspeção de carregador veicular;11;consultoria;1832;Edf Varanda do Parque;Edf Varanda do Parque;7920;7920;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2026-07;PROJETOS;11;consultoria;1854;Edf Solar do Camaragybe;Não informado;6000;6000;1;100;equal_label_split;PROJETOS;false
2026-07;OBRA;14;obras;1856;Edf Morada Apipucos;Não informado;11300;11300;1;100;equal_label_split;OBRA;false
2026-07;OBRA;14;obras;1857;Empresarial Praia de Guarapari;Empresarial Praia de Guarapari;23799.98;23799.98;1;100;equal_label_split;OBRA;false
2026-07;OBRA;14;obras;1861;Eletroposto JD;Eletroposto JD;15000;15000;1;100;equal_label_split;OBRA;false
2026-07;LDC - Laudo de disponibilidade de carga;11;consultoria;1865;Edf Maria NIna Maria Nara;Edf Maria NIna Maria Nara;17000;17000;1;100;equal_label_split;LDC - Laudo de disponibilidade de carga;false
2026-07;LIE - Laudo de Instalações Elétricas;11;consultoria;1870;Edf Ilha do Retiro;Edf Ilha do Retiro;8000;8000;1;100;equal_label_split;LIE - Laudo de Instalações Elétricas;false
2026-07;PROJETOS;11;consultoria;1875;Empresarial Praia de Guarapari;Empresarial Praia de Guarapari;6000;6000;1;100;equal_label_split;PROJETOS;false
2026-07;ICV - Inspeção de carregador veicular;11;consultoria;1879;Edf MIllennium;Edf MIllennium;2500;2500;1;100;equal_label_split;ICV - Inspeção de carregador veicular;false
2026-07;PROJETOS;11;consultoria;1880;Edifício Fernando Perez;Edifício Fernando Perez;5386;5386;1;100;equal_label_split;PROJETOS;false
2026-07;OBRA;14;obras;1886;Empresarial Praia de Guarapari;Empresarial Praia de Guarapari;3750;3750;1;100;equal_label_split;OBRA;false
2026-07;PROJETOS;11;consultoria;1894;Edf Lajedo;Edf Lajedo;6000;6000;1;100;equal_label_split;PROJETOS;false
